SMILES,Dataset,ID,Fragments,Software,Software_Score,NEW_SMILES
O=C(NCc1ncccc1-c1cccs1)Nc1ccccc1C1(CCC1)N1CCOCC1,DIVERSE07,ABDIV07_07,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCc1ncccc1-c1cccs1)Nc1ccccc1C1(N2CCOCC2)CCC1
FC(F)(F)N1CC(C1)c1cc(no1)N1C=Nc2c([nH]c3ccccc23)C1=O,DIVERSE07,ABDIV07_08,Random1 Life Chemicals ,alvaBuilder,1.0,O=c1c2[nH]c3ccccc3c2ncn1-c1cc(C2CN(C(F)(F)F)C2)on1
FC(F)(F)CNC(=O)Cc1cccc(c1)S(=O)(=O)Cc1ccco1,DIVERSE07,ABDIV07_09,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Cc1cccc(S(=O)(=O)Cc2ccco2)c1)NCC(F)(F)F
OCc1ccc(cc1)C1CN(C(=O)O1)c1cccc(c1)OCC(=O)NCc1cc(ncn1)C1CC1,DIVERSE07,ABDIV07_10,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(COc1cccc(N2CC(c3ccc(CO)cc3)OC2=O)c1)NCc1cc(C2CC2)ncn1
SCc1ccc(cc1)NC(=O)NCCOC(=O)c1ccc(cc1)-c1ccncc1,DIVERSE07,ABDIV07_11,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCCOC(=O)c1ccc(-c2ccncc2)cc1)Nc1ccc(CS)cc1
CC(=O)NCc1ccc(cc1)NC(=O)c1cccnc1CN1C=Nc2cc(ccc2C1=O)F,DIVERSE07,ABDIV07_12,Random1 Life Chemicals ,alvaBuilder,1.0,CC(=O)NCc1ccc(NC(=O)c2cccnc2Cn2cnc3cc(F)ccc3c2=O)cc1
O=C(NCCc1ncc(cn1)-c1cnccn1)C(C1CC1)c1ccccc1,DIVERSE07,ABDIV07_13,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCCc1ncc(-c2cnccn2)cn1)C(c1ccccc1)C1CC1
O=C1N(C=Nc2c1[nH]c1ccccc21)c1cc(on1)C1CN(C1)c1ccc2c(c1)OCO2,DIVERSE07,ABDIV07_14,Random1 Life Chemicals ,alvaBuilder,1.0,O=c1c2[nH]c3ccccc3c2ncn1-c1cc(C2CN(c3ccc4c(c3)OCO4)C2)on1
Cc1cc(oc1N(Cc1ccccc1)S(=O)=O)-c1cn[n]2c(c3c(nc12)CCCC3)CO,DIVERSE07,ABDIV07_15,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cc(-c2cnn3c(CO)c4c(nc23)CCCC4)oc1N(Cc1ccccc1)[SH](=O)=O
Fc1ccc(cc1)NC(=O)CSN1CCC(CC1)CNCc1nccnc1N1C2CCC1CC(C2)=C1CC1,DIVERSE07,ABDIV07_16,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(CSN1CCC(CNCc2nccnc2N2C3CCC2CC(=C2CC2)C3)CC1)Nc1ccc(F)cc1
O=C(COc1ccc(cc1)CNc1cccs1)NCCn1cc(cn1)-c1ccncc1,DIVERSE07,ABDIV07_17,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(COc1ccc(CNc2cccs2)cc1)NCCn1cc(-c2ccncc2)cn1
Fc1ccnc(n1)C(CCNC=O)Oc1cc(oc1-c1ccccc1)F,DIVERSE07,ABDIV07_18,Random1 Life Chemicals ,alvaBuilder,1.0,O=CNCCC(Oc1cc(F)oc1-c1ccccc1)c1nccc(F)n1
CC(COC(CNS(C)(=O)=O)(C1CC1)c1cccc(c1)CO)Cc1cccc(c1)OCCOCO,DIVERSE07,ABDIV07_19,Random1 Life Chemicals ,alvaBuilder,1.0,CC(COC(CNS(C)(=O)=O)(c1cccc(CO)c1)C1CC1)Cc1cccc(OCCOCO)c1
O=C(NCc1ncccc1-c1cccs1)Nc1cccc(c1)S(=O)(=O)Cc1ccco1,DIVERSE07,ABDIV07_20,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCc1ncccc1-c1cccs1)Nc1cccc(S(=O)(=O)Cc2ccco2)c1
OCS(=O)(=O)Cc1cc(ccc1-c1ccccc1)NC(=O)Nn1cc(cn1)C1CCOCC1,DIVERSE07,ABDIV07_21,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Nc1ccc(-c2ccccc2)c(CS(=O)(=O)CO)c1)Nn1cc(C2CCOCC2)cn1
O=C(COc1cccc2c1CCN(Cc1cccnc1)C2=O)Nc1cc[nH]n1,DIVERSE07,ABDIV07_22,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(COc1cccc2c1CCN(Cc1cccnc1)C2=O)N=c1cc[nH][nH]1
O=C(NCc1ccccc1)Nc1cccc(c1)S(=O)(=O)Cc1ccco1,DIVERSE07,ABDIV07_23,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCc1ccccc1)Nc1cccc(S(=O)(=O)Cc2ccco2)c1
CC(=O)OC1CC(C)(C)NC(C1)(c1ccccc1)c1ncccc1C(=O)Nc1ccc(cc1)Cl,DIVERSE07,ABDIV07_24,Random1 Life Chemicals ,alvaBuilder,1.0,CC(=O)OC1CC(C)(C)NC(c2ccccc2)(c2ncccc2C(=O)Nc2ccc(Cl)cc2)C1
O=C(CSOC(=O)Cc1nccs1)Nc1ccccc1C1(CCC1)n1cccn1,DIVERSE07,ABDIV07_25,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(CSOC(=O)Cc1nccs1)Nc1ccccc1C1(n2cccn2)CCC1
CC1(CC(CC(C)(N1)c1cccn1N1CCN(CCl)CC1)c1ncnc2ncccc12)c1ccco1,DIVERSE07,ABDIV07_26,Random1 Life Chemicals ,alvaBuilder,1.0,CC1(c2ccco2)CC(c2ncnc3ncccc23)CC(C)(c2cccn2N2CCN(CCl)CC2)N1
O=C1N(C=Nc2c1[nH]c1ccccc21)N1CCN(CC1)c1cc(on1)-c1cnccn1,DIVERSE07,ABDIV07_27,Random1 Life Chemicals ,alvaBuilder,1.0,O=c1c2[nH]c3ccccc3c2ncn1N1CCN(c2cc(-c3cnccn3)on2)CC1
CC1=C(CC2CCN(C2)c2ncnc3ncccc23)C(=O)N(C(=O)C1=CNC#N)c1cccc(c1)C,DIVERSE07,ABDIV07_28,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cccc(-n2c(O)c(C=NC#N)c(C)c(CC3CCN(c4ncnc5ncccc45)C3)c2=O)c1
Fc1ncnc(c1N1CCN(CCNC(=O)C(c2ccccc2)c2ccoc2)CC1)-c1ccccc1,DIVERSE07,ABDIV07_29,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCCN1CCN(c2c(F)ncnc2-c2ccccc2)CC1)C(c1ccccc1)c1ccoc1
CC(=O)ON1CCC(COC2=C(C)C(=CNC#N)C(=O)N(C2=O)c2cccc(c2)C)C1,DIVERSE07,ABDIV07_30,Random1 Life Chemicals ,alvaBuilder,1.0,CC(=O)ON1CCC(COc2c(C)c(C=NC#N)c(=O)n(-c3cccc(C)c3)c2O)C1
CC(CC1CCOCC1)(Cc1nccnc1N1C2CCC1CC(C2)=C1CC1)OC(=O)CO,DIVERSE07,ABDIV07_31,Random1 Life Chemicals ,alvaBuilder,1.0,CC(Cc1nccnc1N1C2CCC1CC(=C1CC1)C2)(CC1CCOCC1)OC(=O)CO
Fc1ccc(cc1)NS(=O)(=O)c1cccc(c1)S(=O)(=O)Cc1ccco1,DIVERSE07,ABDIV07_32,Random1 Life Chemicals ,alvaBuilder,1.0,O=S(=O)(Cc1ccco1)c1cccc(S(=O)(=O)Nc2ccc(F)cc2)c1
Cc1cc(ccc1-c1ccccc1)NC(=O)Nn1cc(cn1)C1CCOCC1,DIVERSE07,ABDIV07_33,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cc(NC(=O)Nn2cc(C3CCOCC3)cn2)ccc1-c1ccccc1
CNC(=O)C(CC1CC1)(c1ccccc1)c1ncc(cn1)-c1cc(c(o1)N(Cc1ccccc1)S(=O)=O)C,DIVERSE07,ABDIV07_34,Random1 Life Chemicals ,alvaBuilder,1.0,CNC(=O)C(CC1CC1)(c1ccccc1)c1ncc(-c2cc(C)c(N(Cc3ccccc3)[SH](=O)=O)o2)cn1
CC1(C)CC(CC(C)(N1)S(=O)(=O)Nc1ccc(cc1)F)c1ncnc2ncccc12,DIVERSE07,ABDIV07_35,Random1 Life Chemicals ,alvaBuilder,1.0,CC1(C)CC(c2ncnc3ncccc23)CC(C)(S(=O)(=O)Nc2ccc(F)cc2)N1
O=C(Cc1nc2ccccc2[nH]1)NCn1c(nc2ccccc12)CC(=O)NCc1ccc2c(c1)OCO2,DIVERSE07,ABDIV07_36,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Cc1nc2ccccc2[nH]1)NCn1c(CC(=O)NCc2ccc3c(c2)OCO3)nc2ccccc21
CN1N=C(C=CC1=O)C(=O)c1cc(ccc1-c1ccccc1)NC(=O)Nn1cc(cn1)C1CCOCC1,DIVERSE07,ABDIV07_37,Random1 Life Chemicals ,alvaBuilder,1.0,Cn1nc(C(=O)c2cc(NC(=O)Nn3cc(C4CCOCC4)cn3)ccc2-c2ccccc2)ccc1=O
CC(=O)ON1CCC(C1)c1ccccc1C1=C(C)C(=CNCOC=O)C(=O)N(C1=O)c1cccc(c1)C,DIVERSE07,ABDIV07_38,Random1 Life Chemicals ,alvaBuilder,1.0,CC(=O)ON1CCC(c2ccccc2-c2c(C)c(C=NCOC=O)c(=O)n(-c3cccc(C)c3)c2O)C1
Cc1nnc(o1)N1CCN(CC1)N1CCN(CC1)C1CC(C)(C)NC(C)(Cl)C1,DIVERSE07,ABDIV07_39,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1nnc(N2CCN(N3CCN(C4CC(C)(C)NC(C)(Cl)C4)CC3)CC2)o1
Cc1ccc(cc1)NC(=O)c1cccnc1-c1nccc(n1)N1C=Nc2cc(ccc2C1=O)F,DIVERSE07,ABDIV07_40,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccc(NC(=O)c2cccnc2-c2nccc(-n3cnc4cc(F)ccc4c3=O)n2)cc1
Fc1ccc(cc1)NS(=O)(=O)N1c2ccccc2N(C2CC2)S1(=O)=O,DIVERSE07,ABDIV07_41,Random1 Life Chemicals ,alvaBuilder,1.0,O=S(=O)(Nc1ccc(F)cc1)N1c2ccccc2N(C2CC2)S1(=O)=O
Fc1ccnc(n1)C(CCNC=O)Oc1cc(oc1-c1ccccc1)Cl,DIVERSE07,ABDIV07_42,Random1 Life Chemicals ,alvaBuilder,1.0,O=CNCCC(Oc1cc(Cl)oc1-c1ccccc1)c1nccc(F)n1
OCc1ccc(cc1)-c1cccc(c1)-c1ccccc1NC(=O)N1CC(C1)n1nccn1,DIVERSE07,ABDIV07_43,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Nc1ccccc1-c1cccc(-c2ccc(CO)cc2)c1)N1CC(n2nccn2)C1
SCCNC(=O)c1ccc(cc1)NC(=O)COc1cccc2c1CCN(Cc1cccnc1)C2=O,DIVERSE07,ABDIV07_44,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(COc1cccc2c1CCN(Cc1cccnc1)C2=O)Nc1ccc(C(=O)NCCS)cc1
Cn1cccc1-c1nsc(n1)NCCC1CCN(CC1)C(=O)c1ccno1,DIVERSE07,ABDIV07_45,Random1 Life Chemicals ,alvaBuilder,1.0,Cn1cccc1-c1nc(=NCCC2CCN(C(=O)c3ccno3)CC2)s[nH]1
O=C1N(C=Nc2c1[nH]c1ccccc21)c1cc(on1)C1CN(C1)c1cnccn1,DIVERSE07,ABDIV07_46,Random1 Life Chemicals ,alvaBuilder,1.0,O=c1c2[nH]c3ccccc3c2ncn1-c1cc(C2CN(c3cnccn3)C2)on1
OCc1cccc(c1)CNCC1CCN(CC1)c1cccc(c1)NC(=O)Cc1ccnc(c1)C(F)(F)F,DIVERSE07,ABDIV07_47,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Cc1ccnc(C(F)(F)F)c1)Nc1cccc(N2CCC(CNCc3cccc(CO)c3)CC2)c1
CC(COC(CNS(C)(=O)=O)(C1CC1)c1ccco1)Cc1cccc(c1)Cl,DIVERSE07,ABDIV07_48,Random1 Life Chemicals ,alvaBuilder,1.0,CC(COC(CNS(C)(=O)=O)(c1ccco1)C1CC1)Cc1cccc(Cl)c1
NCC(c1cccc(c1)-c1cnccn1)c1occc1OC(CCNC=O)c1ccco1,DIVERSE07,ABDIV07_49,Random1 Life Chemicals ,alvaBuilder,1.0,NCC(c1cccc(-c2cnccn2)c1)c1occc1OC(CCNC=O)c1ccco1
Fc1ncc(cn1)NCn1cccc1NS(=O)(=O)c1ccccc1-c1cccs1,DIVERSE07,ABDIV07_50,Random1 Life Chemicals ,alvaBuilder,1.0,O=S(=O)(Nc1cccn1CNc1cnc(F)nc1)c1ccccc1-c1cccs1
O=C(NCc1ncccc1-c1cccs1)Nc1ccccc1C1(CCC1)c1ncon1,DIVERSE07,ABDIV07_51,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCc1ncccc1-c1cccs1)Nc1ccccc1C1(c2ncon2)CCC1
CC(=O)OC1CC(C)(C)NC(C1)(CC(=O)NCC(F)(F)F)c1ccccc1,DIVERSE07,ABDIV07_52,Random1 Life Chemicals ,alvaBuilder,1.0,CC(=O)OC1CC(C)(C)NC(CC(=O)NCC(F)(F)F)(c2ccccc2)C1
CC(Cc1cccs1)C(NC(N)=O)C(=O)OCc1ccc(cc1)C1CCOCC1,DIVERSE07,ABDIV07_53,Random1 Life Chemicals ,alvaBuilder,1.0,CC(Cc1cccs1)C(NC(N)=O)C(=O)OCc1ccc(C2CCOCC2)cc1
Cc1ccc(nn1)-c1cc(on1)Cn1c(nc2ccccc12)CC(=O)NCc1ccc2c(c1)OCO2,DIVERSE07,ABDIV07_54,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccc(-c2cc(Cn3c(CC(=O)NCc4ccc5c(c4)OCO5)nc4ccccc43)on2)nn1
COCC(Cc1ccco1)(OC(=O)Nc1ccccc1CC(N)=O)c1ccccc1,DIVERSE07,ABDIV07_55,Random1 Life Chemicals ,alvaBuilder,1.0,COCC(Cc1ccco1)(OC(=O)Nc1ccccc1CC(N)=O)c1ccccc1
FC(F)(F)CCn1c(nc2ccccc12)CC(=O)NCc1ccc2c(c1)OCO2,DIVERSE07,ABDIV07_56,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Cc1nc2ccccc2n1CCC(F)(F)F)NCc1ccc2c(c1)OCO2
O=C(Cc1nc2ccccc2n1Cc1ccccc1)NCc1ccc2c(c1)OCO2,DIVERSE07,ABDIV07_57,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Cc1nc2ccccc2n1Cc1ccccc1)NCc1ccc2c(c1)OCO2
CC1(C)CC(CC(N1)(N1CC2CCCC2C1)S(=O)(=O)Nc1ccc(cc1)F)c1ncnc2ncccc12,DIVERSE07,ABDIV07_58,Random1 Life Chemicals ,alvaBuilder,1.0,CC1(C)CC(c2ncnc3ncccc23)CC(N2CC3CCCC3C2)(S(=O)(=O)Nc2ccc(F)cc2)N1
Cn1c(nc2ccccc12)CC(=O)NCc1cc(ccc1-c1ccccc1)NC(N)=O,DIVERSE07,ABDIV07_59,Random1 Life Chemicals ,alvaBuilder,1.0,Cn1c(CC(=O)NCc2cc(NC(N)=O)ccc2-c2ccccc2)nc2ccccc21
CC1(C)CC(CC(CC(=O)NCC(F)(F)F)(N1)c1ccccc1)c1ncnc2ncccc12,DIVERSE07,ABDIV07_60,Random1 Life Chemicals ,alvaBuilder,1.0,CC1(C)CC(c2ncnc3ncccc23)CC(CC(=O)NCC(F)(F)F)(c2ccccc2)N1
CC(CC(N)=O)(Cc1ccc2nnc([n]2n1)C(F)(F)F)Cc1ccco1,DIVERSE07,ABDIV07_61,Random1 Life Chemicals ,alvaBuilder,1.0,CC(CC(N)=O)(Cc1ccc2nnc(C(F)(F)F)n2n1)Cc1ccco1
CCC(CNC(C)=O)(Cc1cc(c(o1)C1COc2ccccc2O1)C)OC1=NN(C)C(=O)C=C1,DIVERSE07,ABDIV07_62,Random1 Life Chemicals ,alvaBuilder,1.0,CCC(CNC(C)=O)(Cc1cc(C)c(C2COc3ccccc3O2)o1)Oc1ccc(=O)n(C)n1
Cc1cc(ccc1-c1ccccc1)NC(=O)Nn1cc(cn1)S(=O)(=O)Nc1ccc(cc1)F,DIVERSE07,ABDIV07_63,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cc(NC(=O)Nn2cc(S(=O)(=O)Nc3ccc(F)cc3)cn2)ccc1-c1ccccc1
O=C(COc1cccc(c1)S(=O)(=O)Nc1cccn1-c1cccnc1)NCc1cc(ncn1)C1CC1,DIVERSE07,ABDIV07_64,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(COc1cccc(S(=O)(=O)Nc2cccn2-c2cccnc2)c1)NCc1cc(C2CC2)ncn1
O=C(Cc1nccnc1N1C2CCC1CC(C2)=C1CC1)NCc1ccc2c(c1)OCO2,DIVERSE07,ABDIV07_65,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Cc1nccnc1N1C2CCC1CC(=C1CC1)C2)NCc1ccc2c(c1)OCO2
Cn1cccc1-c1nsc(n1)NCCC(=O)c1cccc(c1)-c1ccncc1,DIVERSE07,ABDIV07_66,Random1 Life Chemicals ,alvaBuilder,1.0,Cn1cccc1-c1nc(=NCCC(=O)c2cccc(-c3ccncc3)c2)s[nH]1
O=C(NCc1ncccc1-c1cccs1)Nc1ccc(cc1)N1CCSCC1,DIVERSE07,ABDIV07_67,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCc1ncccc1-c1cccs1)Nc1ccc(N2CCSCC2)cc1
Cn1c(nc2ccccc12)CC(=O)NCc1cccnc1-c1nccc(n1)-c1ccc2c(c1)OCO2,DIVERSE07,ABDIV07_68,Random1 Life Chemicals ,alvaBuilder,1.0,Cn1c(CC(=O)NCc2cccnc2-c2nccc(-c3ccc4c(c3)OCO4)n2)nc2ccccc21
O=C(COc1ccc(cc1)CNc1ccccc1-c1cccs1)NCCn1cc(cn1)-c1ccncc1,DIVERSE07,ABDIV07_69,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(COc1ccc(CNc2ccccc2-c2cccs2)cc1)NCCn1cc(-c2ccncc2)cn1
O=S(=O)(NCCN1CC(C1)n1nccn1)c1ccccc1-c1cccs1,DIVERSE07,ABDIV07_70,Random1 Life Chemicals ,alvaBuilder,1.0,O=S(=O)(NCCN1CC(n2nccn2)C1)c1ccccc1-c1cccs1
CCC(C)(CN1CCC(CC1)c1ccc(nn1)-n1ccnc1-c1ccccc1)OC(=O)NC,DIVERSE08,ABDIV08_01,Random1 Life Chemicals ,alvaBuilder,1.0,CCC(C)(CN1CCC(c2ccc(-n3ccnc3-c3ccccc3)nn2)CC1)OC(=O)NC
OCc1nnc(o1)-c1cnc(o1)-c1ccccc1COCc1ccc(cc1)F,DIVERSE08,ABDIV08_02,Random1 Life Chemicals ,alvaBuilder,1.0,OCc1nnc(-c2cnc(-c3ccccc3COCc3ccc(F)cc3)o2)o1
O=C(NCc1oc(cc1C1CC1)CNC(=O)c1cccnc1)Oc1ccccc1,DIVERSE08,ABDIV08_03,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCc1oc(CNC(=O)c2cccnc2)cc1C1CC1)Oc1ccccc1
CC(=O)Oc1cccc(c1)S(=O)(=O)NCCc1cccc(c1N1CCCC1=O)CO,DIVERSE08,ABDIV08_04,Random1 Life Chemicals ,alvaBuilder,1.0,CC(=O)Oc1cccc(S(=O)(=O)NCCc2cccc(CO)c2N2CCCC2=O)c1
C1Cc2ccccc2CN1NCC(c1ccsc1)c1ncnc2ncccc12,DIVERSE08,ABDIV08_05,Random1 Life Chemicals ,alvaBuilder,1.0,c1ccc2c(c1)CCN(NCC(c1ccsc1)c1ncnc3ncccc13)C2
ClC(=O)NCC(Cc1ccco1)S(=O)(=O)c1ccc2nc(sc2c1)-c1cccc(c1)Cl,DIVERSE08,ABDIV08_06,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Cl)NCC(Cc1ccco1)S(=O)(=O)c1ccc2nc(-c3cccc(Cl)c3)sc2c1
Cn1nccc1-c1ccccc1S(=O)(=O)NCc1ncnc(c1-c1ccsc1)-c1c[nH]c2ccccc12,DIVERSE08,ABDIV08_07,Random1 Life Chemicals ,alvaBuilder,1.0,Cn1nccc1-c1ccccc1S(=O)(=O)NCc1ncnc(-c2c[nH]c3ccccc23)c1-c1ccsc1
CC(Oc1cccs1)C(OC1(C)CC(CC(C)(O)N1C)c1ccoc1)c1cnccn1,DIVERSE08,ABDIV08_08,Random1 Life Chemicals ,alvaBuilder,1.0,CC(Oc1cccs1)C(OC1(C)CC(c2ccoc2)CC(C)(O)N1C)c1cnccn1
OCc1nccnc1CNCc1c2c(nc3c(cn[n]13)-c1ccccc1)CCCC2,DIVERSE08,ABDIV08_09,Random1 Life Chemicals ,alvaBuilder,1.0,OCc1nccnc1CNCc1c2c(nc3c(-c4ccccc4)cnn13)CCCC2
OCc1cccc(c1)C(CNS(=O)(=O)c1cccc2ccccc12)c1cccc(c1Cl)O,DIVERSE08,ABDIV08_10,Random1 Life Chemicals ,alvaBuilder,1.0,O=S(=O)(NCC(c1cccc(CO)c1)c1cccc(O)c1Cl)c1cccc2ccccc12
OCCn1cnc2c(ncnc12)N1N=C(c2ccncc2)c2ccccc2C1=O,DIVERSE08,ABDIV08_11,Random1 Life Chemicals ,alvaBuilder,1.0,O=c1c2ccccc2c(-c2ccncc2)nn1-c1ncnc2c1ncn2CCO
Cc1cc(oc1CNC(=O)Oc1ccccc1)CNC(=O)C(F)(F)F,DIVERSE08,ABDIV08_12,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cc(CNC(=O)C(F)(F)F)oc1CNC(=O)Oc1ccccc1
CCCNC(=O)C(=O)NCC(CF)(Cc1c[nH]c2ccccc12)c1ccc(cc1)CN1C(=O)CCC1=O,DIVERSE08,ABDIV08_13,Random1 Life Chemicals ,alvaBuilder,1.0,CCCNC(=O)C(=O)NCC(CF)(Cc1c[nH]c2ccccc12)c1ccc(Cn2c(O)ccc2O)cc1
OCc1ccc(cc1CO)-c1ccc(cc1)Nc1cnc2ccccc2c1CC(S)CN1CCSCC1,DIVERSE08,ABDIV08_14,Random1 Life Chemicals ,alvaBuilder,1.0,OCc1ccc(-c2ccc(Nc3cnc4ccccc4c3CC(S)CN3CCSCC3)cc2)cc1CO
Cc1cn(c(n1)N1C=C(CCC(=O)NCc2ccc(o2)-c2ccnn2C)NC1=O)-c1c[nH]c2ccccc12,DIVERSE08,ABDIV08_15,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cn(-c2c[nH]c3ccccc23)c(-n2cc(CCC(=O)NCc3ccc(-c4ccnn4C)o3)[nH]c2=O)n1
CNC(=O)NCC(C)(O)COCc1ccc(cc1)C1CCN(Br)CC1,DIVERSE08,ABDIV08_16,Random1 Life Chemicals ,alvaBuilder,1.0,CNC(=O)NCC(C)(O)COCc1ccc(C2CCN(Br)CC2)cc1
O=COCc1ccc(cc1)Cc1cnn(c1)-c1ccc(cc1)NC(=O)NCCON1CCc2ccccc2C1,DIVERSE08,ABDIV08_17,Random1 Life Chemicals ,alvaBuilder,1.0,O=COCc1ccc(Cc2cnn(-c3ccc(NC(=O)NCCON4CCc5ccccc5C4)cc3)c2)cc1
OCc1cccc(c1N1CCCC1=O)-c1ccc(cc1)-c1ccc(nn1)C1CCN(CC1)c1cncc(n1)F,DIVERSE08,ABDIV08_18,Random1 Life Chemicals ,alvaBuilder,1.0,O=C1CCCN1c1c(CO)cccc1-c1ccc(-c2ccc(C3CCN(c4cncc(F)n4)CC3)nn2)cc1
O=C(N1CCSCC1)c1c(cnc2ccccc12)Nc1ccc(cc1)OOc1cccs1,DIVERSE08,ABDIV08_19,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(c1c(Nc2ccc(OOc3cccs3)cc2)cnc2ccccc12)N1CCSCC1
CNC(=O)OC(C)(CNc1ccc(cc1)Oc1cncc(n1)-c1cccs1)Cc1ccsc1,DIVERSE08,ABDIV08_20,Random1 Life Chemicals ,alvaBuilder,1.0,CNC(=O)OC(C)(CNc1ccc(Oc2cncc(-c3cccs3)n2)cc1)Cc1ccsc1
Cc1cn(c(n1)Cc1cnn(c1)-c1ccc(cc1)NC(=O)NCCON1CCc2ccccc2C1)CCF,DIVERSE08,ABDIV08_21,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cn(CCF)c(Cc2cnn(-c3ccc(NC(=O)NCCON4CCc5ccccc5C4)cc3)c2)n1
O=S(=O)(CCc1ccc2c(c1)OCO2)NCCc1ccc(cc1)OOc1cccs1,DIVERSE08,ABDIV08_22,Random1 Life Chemicals ,alvaBuilder,1.0,O=S(=O)(CCc1ccc2c(c1)OCO2)NCCc1ccc(OOc2cccs2)cc1
O=C(Cc1cnn2c1NC(=O)C2C1=CN(Cc2ccccc2)C(=O)N1)Nc1ccccc1,DIVERSE08,ABDIV08_23,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Cc1c[nH]n2c(-c3cn(Cc4ccccc4)c(=O)[nH]3)c(O)nc12)Nc1ccccc1
CC(Oc1cccs1)C(OC1(C)CC(CC(C)(O)N1c1ccccc1)c1ccoc1)c1cnccn1,DIVERSE08,ABDIV08_24,Random1 Life Chemicals ,alvaBuilder,1.0,CC(Oc1cccs1)C(OC1(C)CC(c2ccoc2)CC(C)(O)N1c1ccccc1)c1cnccn1
CCCn1cc(nc1S(=O)(=O)CCC(=O)NCc1ccc(cc1)-c1cccc(c1)N1C(=O)CCC1=O)C,DIVERSE08,ABDIV08_25,Random1 Life Chemicals ,alvaBuilder,1.0,CCCn1cc(C)nc1S(=O)(=O)CCC(=O)NCc1ccc(-c2cccc(-n3c(O)ccc3O)c2)cc1
Nc1cnc2ccccc2c1N1CCN(CC1)c1ccc(cc1)NC1(CCNCC1)C(=O)N1CCSCC1,DIVERSE08,ABDIV08_26,Random1 Life Chemicals ,alvaBuilder,1.0,Nc1cnc2ccccc2c1N1CCN(c2ccc(NC3(C(=O)N4CCSCC4)CCNCC3)cc2)CC1
CC(Cc1cc(on1)-c1ccncc1-c1ccc(cc1)-c1cnn(c1)C)NS(=O)=O,DIVERSE08,ABDIV08_27,Random1 Life Chemicals ,alvaBuilder,1.0,CC(Cc1cc(-c2ccncc2-c2ccc(-c3cnn(C)c3)cc2)on1)N[SH](=O)=O
Cn1cc(cn1)-c1cnc(nc1)OC1CCN(CC1)C(=O)C(=O)Nc1ccccc1-c1cccc(c1)CO,DIVERSE08,ABDIV08_28,Random1 Life Chemicals ,alvaBuilder,1.0,Cn1cc(-c2cnc(OC3CCN(C(=O)C(=O)Nc4ccccc4-c4cccc(CO)c4)CC3)nc2)cn1
Nc1cnc2ccccc2c1N1CCN(CC1)c1cnc2cc(ccc2n1)Br,DIVERSE08,ABDIV08_29,Random1 Life Chemicals ,alvaBuilder,1.0,Nc1cnc2ccccc2c1N1CCN(c2cnc3cc(Br)ccc3n2)CC1
CCC(C)(Oc1c[nH]c2ccccc12)C(NC(=O)C(N)=O)c1cccc(c1C)-c1ccncc1,DIVERSE08,ABDIV08_30,Random1 Life Chemicals ,alvaBuilder,1.0,CCC(C)(Oc1c[nH]c2ccccc12)C(NC(=O)C(N)=O)c1cccc(-c2ccncc2)c1C
CN1C(C)(O)CC(CCO)CC1(C)c1onc(c1-c1cccs1)-c1cnccn1,DIVERSE08,ABDIV08_31,Random1 Life Chemicals ,alvaBuilder,1.0,CN1C(C)(O)CC(CCO)CC1(C)c1onc(-c2cnccn2)c1-c1cccs1
